前端主程,北京博乐科技有限公司,30-60万5天内反馈,北京,北京博乐科技有限公司，成立于2014年，总部设在北京，立足欧美移动游戏市场，专注于Casino游戏研发与运营，我们的使命：打造下一代娱乐王国。目前上线5款游戏，已完成A轮融资，公司已经盈利。Our team: 两个项目组的核心成员分别来自于搜狐畅游、网易、蓝港互动、木瓜移动，优酷、涂鸦等顶级游戏和互联网公司，曾制作过多款营收过亿的游戏。制作团队：制作人，毕业于清华大学，硕士学位，原为顶级欧美游戏公司高管，8年行业经验，制作并推广过多款移动游戏，持续排名在美国下载排行榜TOP 100 中有5款，在美国收入排行榜TOP100中有3款。 主策，多年游戏制作经验，原为乐元素开心水族箱项目ios版制作人。技术团队：技术核心成员，大多于清华大学，5年以上游戏开发经验，分别为最早手机游戏引擎的开发者，优酷后端技术负责人，移动端首款农场游戏开发者。美术团队：三名主美，多年手游制作经验。负责制作Fast Racing、Fish Live、 soccer kicks等超5000万下载和营收过亿的游戏。美术核心成员均毕业于专业美术院校，并来自于搜狐畅游，网易游戏等大公司。Our Enterprise Principle : 极致游戏体验，Rock欧美移动市场。Our benefits: 与可爱的游戏狂人一起快乐地创造NB的游戏 &业内极具诱惑力的薪资 &一年两次奖金 &期权 &健身 &双休 &年度体检 &年度旅游 &餐补 &无限量水果小吃饮料…
高级前端工程师,北京谭雅科技有限公司,18-36万10天内反馈,北京-东城区,我们的产品：财富桥财富桥（www.caifuqiao.cn）是由奥克巴尔（OakBarrel)团队制作的个人金融服务工具，是为理财顾问量身定制的专业理财服务平台。我们希望取“桥”之寓意，通过金融与科技的结合，搭建起投资者与项目资源的桥梁，让双方的资金效率都能够得以提高。目前有web端，也有微信端，之后还会继续开发APP。我们将财富桥定位于面向金融服务人员金融理财工具，财富桥具有传统CRM的基本功能，但同时又根据金融服务行业特点的高度定制，通过财富桥，金融理财从业人员可以方便地管理自己的客户信息、团队信息，将自己的人脉资源转化为实际收入。财富桥可以帮助专业的投资顾问从传统的繁琐的交易合同管理工作中解脱出来，便捷的沟通方式，及时的到期提醒。我们的理念：我们搭建的是理财顾问和优质的理财产品之间的桥梁。我们的愿景：用互联网的方式让高净值的理财可达性变得更强，未来实现普通人可享受到高净值的理财服务。
前端架构师,北京云天时空科技有限公司,18-30万5天内反馈,北京-朝阳区,云天时空公司自主研发设计销售“学生圈”app，面向大学校园使用推广和提供服务，目前已深入合作延边大学、北京化工大学、沈阳城市学院、大连财经学院等100多所大专院校，全面覆盖中国1200多所高校。公司立志于为互联网+教育的“智慧校园”提供服务。北京云天时空科技有限公司创建于2011年，公司依托于信息产业通信经济研究所（原邮电部管理干部学院通信经济研究所）形成的产学研一体化的高科技公司。是一家集科研、销售、运营为一体的企业，注册资本2000万元，注册地北京。公司是中关村高新技术认证企业，并获得国家级双软企业认证、国家级系统集成资质及国际ISO9001质量管理体系认证等，同时拥有数十项著作权和专利技术。总部位于北京中关村高科技电子工业园区（原邮电部738工业园），具有覆盖全国十余个重点省份的分支机构和技术服务网络。公司拥有一支高素质的科技开发团队，专注于无线网络功能平台与移动互联网应用、无线终端智能技术三者的无缝融合技术的研究和开发，为客户提供安全、可靠和先进的移动互联网解决方案。并于2012年参与建设工业和信息化部消费品工业司组织的“中国食品质量安全追溯体系项目”的平台。与工业和信息化部、电子部一所、CSIP（工业和信息化部软件与集成电路促进中心）、诺基亚西门子公司等具有战略合作关系。云天时空公司管理团队由来自于信息产业通信经济研究所、诺基亚西门子、微软等国内外著名软件公司。公司坚持以诚信向用户提供优质的产品和精益求精的服务理念，遵循高效、创新、务实、进取的企业精神，凭借专业的技术优势、务实创新的开拓精神、扎扎实实的员工团队，不断努力为广大客户创造更高的价值。欢迎了解学生圈平台：http://www.studentcircle.cn
前端开发工程师,新浪网技术(中国)有限公司,面议5天内反馈,北京-海淀区,"      新浪是全球最具影响力与公信力的中文门户网站与社交网络平台，是中国大陆及全球华人社群中最受推崇的互联网品牌，以服务大中华地区与海外华人为己任。拥有遍布北美、香港及台北的全球三大站点，影响范围辐射全球，引领着中国互联网的发展，深度影响着主流中国的进程。        新浪目前的核心业务为两大板块：提供网络新闻及内容服务的新浪网、提供社交服务的新浪微博。2013年，公司战略的核心将是“移动为先”，两大板块将同时包括移动和PC端业务。新浪全力整合网络资源，为全球网友提供精彩纷呈的网络体验。       依托新浪的核心业务以及新浪的影响力，新浪在网络广告方面一直是中国互联网行业的领军者，大幅度领先于竞争对手。新浪微博业务在经过5年多的发展，注册用户超过5亿，微博MAU已增长到1.438亿,日发布信息量超过1.3亿条，已经成为最受关注的互动产品，在用户满意度、覆盖率等多项指标上遥遥领先。自创建以来，新浪一如既往的坚持创新的精神和高度的社会责任感，秉承“一切由你开始”的品牌宣言，致力于为全球用户提供全面及时的中文资讯、快捷海量的网络空间，并努力推动多元文化的发展与融合，为中国带来精彩无限的网络体验。      公司招聘主页：http://career.sina.com.cn"
web前端(JS方向),北京蜜莱坞网络科技有限公司,28-42万72小时反馈,北京,映客直播，全新的实时直播媒体。实时的视频直播互动，无距离无延迟最真实全面的信息传达。极简的产品设计，全新的动态点赞模式。通过已有的社交关系，建立真正属于你的个人直播电视台。从此，社交媒体将进入全民直播交互时代，你所看见的世界随时都掌握在你的手中。
高级前端开发经理,北京社区半径信息技术有限公司,22-30万72小时反馈,北京-海淀区,关于我们：公司全称：集团（北京社区半径信息技术有限公司、北京宝伦天地科技有限公司、长沙宝伦天地信息科技有限公司、吉高（天津）网络技术有限公司）公司网址：www.lejiayuan.cn公司简介：集团是由前阿里巴巴高管和知名地产开发商共同投资创立的集团型互联网公司，集团总部位于北京，并在长沙设立产品研发中心。旗下拥有“社区半径”、“半径管家”、“吉高支付”三个品牌，集团与全国物业深度结合，提供包括智能硬件、物管平台、电子商务、支付通道、金融服务在内的智慧社区解决方案。核心团队均来自知名互联网公司，拥有丰富的产品研发及项目运营经验。秉承”让社区生活更简单“的使命，每一个小伙伴正在努力为改变社区生活努力着，期待靠谱的你，一起加入我们创新的未来！
HTML5前端讲师,北京优思安科技有限公司,24-42万24小时反馈,北京-昌平区,积云教育由知名投资人、资深教育人士和知名IT人士共同投资创建，是中国领先的”教育服务+IT管理”服务企业。积云教育培训隶属于北京优思安科技有限公司。积云教育致力于打造北京IT职业教育领导品牌，服务北京众多的IT企业和有前沿IT技术需求的传统企业。同时为广大学生提供一流的学习平台和广阔的发展平台。学校成立之初就得到联想集团、方正集团、用友集团、中关村生命科学园管委会等众多企业的大力支持。
前端架构师,泰康在线财产保险股份有限公司,35-49万72小时反馈,北京,     2015年11月18日，作为行业内首家由国内大型保险企业发起成立的互联网保险公司，泰康人寿的全资子公司——泰康在线财产保险股份有限公司（www.tk.cn）正式在武汉挂牌成立，注册资本金人民币10亿元。此前，作为泰康人寿的官方网站，泰康在线始终是泰康人寿互联网业务的主要平台。　　　　2000年，泰康在线网站上线，是国内第一家由寿险公司投资建设、实现在线投保的网站，也是国内首家通过保险类CA认证的网站。泰康在线利用当时最先进的网络技术，在国内率先实现了保单设计、投保、核保、缴费、后续服务的全过程网络化，是国内首家真正意义上的“在线保险”。　　　15年来，泰康在线致力于互联网保险业务的创新与开拓，整合线上、线下保险服务，提供普惠保险产品，打造“活力养老、高端医疗、卓越理财、终极关怀”四位一体的互联网生态圈。传统寿险基因的积淀，以及后天补充到位的互联网基因，共同成就了泰康在线在互联网保险领域得天独厚的优势。　　　　为了给用户提供更全面的风险解决方案，泰康在线除了不断完善已有的养老、健康、意外、定寿等多种保险产品，还将加速研发一系列贴合互联网生态的财险产品，全力打造“产寿结合”的产业链。目前，泰康在线已形成互联网产寿险结合的保险产品体系，产品线涵盖互联网财产险、旅行险、健康险、意外险、年金和投资连结险等。　　　未来，成为独立子公司的泰康在线财产保险股份有限公司将秉承泰康人寿“专业化、规范化、国际化”的企业理念，依托泰康人寿的强大资源优势，发挥自身成熟的互联网保险运营优势，继续充当互联网保险“排头兵”的角色，全力打造“互联网保险”第一品牌。
技术经理（前端）,万库标杆科技有限公司,24-36万5天内反馈,北京-海淀区,"公司简介：万库标杆是从事于大数据开发应用的公司，注册资本1亿元。我们的产品：万库标杆利用大数据语义词典和应用算法 体系,基于对963个行业的全领域分析,构建了目前全球第一个中文跨行业大数据应用平台(万库 OneCooo.com)。我们厚积薄发，致力于成为大数据行业的领军企业。我们的市场：目前已完成20多个行业的项目合作，预计今年将完成100个行业。我们的资本：完成了规模引资，参与的资本都是战略投资者。 我们的战略合作方：浪潮、华为、曙光、金杜、碧生源等行业龙头企业。我们的核心技术：历经20年，邀请1100家科、研、院、所参与，参考6万多种工具书，共同完成了目前全球最大的大数据语义词典（覆盖134个领域，963个子行业），被颁布为行业标准和国家标准，同时开发了一套拥有自主知识产权和核心技术的从海量大数据的采集、处理、挖掘、整合等信息资源的完整的应用算法体系。开发成果被列为国家重点新产品，国家领导人高度重视，多次重要批示。 二、 公司的核心研发成果 核心产品：大数据语义分析应用平台，大数据搜索引擎和互联网+。核心技术：大数据语义处理算法体系 基础研究：大数据语义词表 愿景—构建大数据平台，实现万物关联使命—重构价值，为人们提供新机遇价值观—正直、勤勉、严谨、专注、使命、责任利用该大数据语义词典和算法体系，基于对963个行业全领域分析，构建了目前全球第一个中文跨行业大数据应用平台（万库 OneCooo.com）。该平台将互联网离散、孤立的海量信息建立了关联，将信息逻辑化再现，同时将互联网的应用（社交、电子商务、垂直搜索等）进行有机结合，从信息精准检索到应用的落地，为使用者提供更精准、更专业、更全面和更个性化的服务。 三、 公司的未来发展 未来公司的上线与发展基于两个方向：一是行业数据服务平台；二是公众数据服务平台。公司的发展目标是基于大数据核心技术，构建跨行业应用开放平台，打造大数据的产业链。目前已完成20多个行业的应用，今年预计将完成100个行业，成为行业大数据的领军企业。四、招募人群我们是一批具有匠人精神的创业者，是一家用卓越的精神为客户提供服务的创业型公司。我们选择有工作热情和激情的人，倾向选择工作专注、正直、勤奋、认真的人加入我们。希望更多创业者和合伙人加入万库标杆，跟随公司共同成长。"
高级web前端开发,用友网络科技股份有限公司,面议5天内反馈,北京,用友软件股份有限公司（以下简称“用友”）成立于1988年，长期  坚持自主创新，致力于用信息技术推动商业和社会进步，以先进的产品技术和专业的服务成为客户信赖的长期合作伙伴。2001年5月18日，用友软件股份有限公司成功在上海证券交易所发行上市（股票简称：用友软件；股票代码：600588）。用友公司是亚太本土最大的管理软件[1]、ERP软件、CRM软件、集团管理软件、人力资源管理软件、客户关系管理软件、小型企业管理软件、财政及行政事业单位管理软件、汽车行业管理软件、烟草行业管理软件、内部审计软件及服务提供商，也是中国领先的企业云服务、医疗卫生信息化、管理咨询及管理信息化人才培训提供商。中国及亚太地区超过150万家企业与机构使用用友软件，中国500强企业超过60%使用用友软件。
前端开发主管,北京绩优堂教育科技有限公司,面议10天内反馈,北京-朝阳区,天天象上是一家正在茁壮成长的互联网教育科技公司，作为活跃在K12在线教育领域中的一员，通过整合全国百强名校万位名师的优质教学资源，为全国各地的中学生提供最优质的线上学习课程。我们是中国K12在线教育的领跑者，我们决心对K12在线教育做出变革，从内容本质上重新构建在线教育的轮廓。我们的愿景是让让每个学生都能享受优质教育，每个老师能拓宽从师之道。这是一个千亿RMB的大市场，这是一个大平台上的优秀团队，是中国互联网教育行业的Rock star，来自百度、腾讯、阿里巴巴、360、新浪、搜狐等互联网行业的一线从业者，和在传统教育领域历练多年、了解师生刚需的实干家，跨界组建了这支战斗力爆棚的优秀团队，他们具有丰富的教育与互联网经验，在参透行业结构与困境的基础上，提出C+2C在线教育新模式，力求为教师与学生搭建一个教学相长的优质平台。我们是中国教师基金会的长期合作单位，是中国教师联盟理事单位，同时也是中国首个互联网+的智能教辅研发基地。为了顺应中国教育信息化、智能化、移动化和个性化的大趋势，为了整合中国最优质的教育资源和强化壮大中国优秀的教师队伍，以及促进中国教育技术的创新，我们和北京师范大学《中国教师》杂志社联合组建了中国教师慕课学院，助力中国教育信息化前进发展。我们相信宽松、有趣、融洽的工作环境可以激发团队的创造力，这样才能为我们的用户奉上最优秀的产品，提供更好的服务体验。年轻有活力的文化氛围，零食、水果、咖啡无限量供应，人性化的弹性工作制，行业有竞争力的薪资，办公环境绿色舒适，Aeron人体工学座椅，每天坐看帝都的云卷云舒，欢乐逗逼的同事，nice的领导，还有餐补、话补、交通补等各项拿到手软的津贴补助，丰厚的福利以及各种让你意想不到的party和节日活动。我们不惧与互联网巨头同台竞技，仰望星空，脚踏实地，我们知道，未来在互联网教育行业一定会诞生另一个伟大的巨头公司，我们想和你一起见证！我们要找，坚信我就是我，不一样烟火的特立独行的，相信自己终将改变世界并为之奋斗的，永远心存美好单纯和善良，充满创意与热血的荷尔蒙，为人特别靠谱的———你，没错，就是你！如果你喜欢互联网，如果你也有教育梦想，如果你想见证一家伟大公司的诞生，来吧，我们一起逐梦，未来因你更美好。
前端开发工程师,国美电器有限公司,面议48小时反馈,北京-朝阳区,国美电器成立于1987年元月一日，是中国最大的以家电及消费电子产品零售为主的全国性连锁企业。国美电器在中国大中型城市拥有直营门店1700多家，年销售能力千亿元以上。2003年国美电器在香港开业，迈出中国家电连锁零售企业国际化第一步； 2004年国美电器在香港成功上市。 2010年，国美完成了新的五年战略规划并开始了全方位的实施与推进。国美电器持续的以满足消费者需求为导向，进一步以网络优化和提升单店盈利能力为核心，进一步扩展网络覆盖保持有效规模增长，并注重精细化管理，领导中国家电零售市场。 作为具有卓越竞争力的民族连锁零售企业，国美电器坚持“薄利多销，服务当先”的经营理念，依靠准确的市场定位和不断创新的经营策略，引领家电消费潮流，为消费者提供个性化、多样化的服务，国美品牌得到中国广大消费者的青睐。本着“商者无域、相融共生”的企业发展理念，国美电器与全球知名家电制造企业保持紧密、友好、互惠的战略合作伙伴关系，成为众多知名家电厂家在中国的最大的经销商。 作为社会企业公民，国美电器在重视自身发展的同时，更积极履行社会责任、践行公益事业，回报社会。2010年中国内地发生严重旱灾和地震灾害，国美电器向重点灾区累计捐赠710万元现金和100万元物资。2008年5月，国美电器向四川地震灾区捐赠6000万元现金和物资，并向中国红十字会中国红项目、中国扶贫基金会分别捐赠150万元和232万元，帮助贫困偏远地区建立医疗救助站和解决基本体育设施缺乏问题。2006年7月，国美电器向潮汕星河奖基金会捐资人民币500万元，作为奖学助学基金，用于支持和鼓励品学兼优的星河奖获得者，帮助更多的贫困学生完成学业。2005年1月，国美电器发起“让世界充满爱”援助印度洋海啸受灾国孤儿活动，并率先捐资1000万元，成为当时第一个帮助受灾国进行灾后重建的中国企业。 奉行成就品质生活的企业使命，本着对广大投资者、合作伙伴、员工和社会负责的原则，国美电器将继续着力将企业打造成为一个备受尊重、健康可持续发展的国际优秀家电连锁企业。
web前端工程师,宜信公司,20-32万24小时反馈,北京,     宜信公司创建于2006年，总部位于北京。成立十年以来，宜信坚持以理念创新、模式创新和技术创新服务中国高成长性人群、大众富裕阶层和高净值人士。目前已在232个城（含香港）和96个农村地区建立起强大的全国协同服务网络，通过大数据金融云、物联网和其他金融创新科技，为客户提供全方位、个性化的普惠金融、财富管理和互联网金融服务。     宜信坚持以科技创新的方式推动金融服务的变革，通过大数据、金融云服务，互联网、移动互联网等先进的科技与金融技术，为更广泛的高成长性人群带来简单、安全、高效的普惠金融及财富管理服务。      宜信不仅创新性的通过互联网和移动互联网为客户提供了多元化的借款与理财咨询互联网产品，而且通过构建完善的大数据采集，管理，挖掘和应用能力，打造国际领先的开放式金融云平台，为精准目标客户提供个性化的产品定制，资产配置等金融服务。同时有效的降低了风险，提高了资金的安全与流动效率，为用户提供了一个灵活，有针对性的一体化金融解决方案。
前端开发主管,北京中海数通科技有限公司,18-30万5天内反馈,北京-海淀区,致力于打造业界领先的即时大数据分析平台及服务，持续为客户创造最大价值。公司拥有高性能网络流量分析与业务还原核心技术，结合先进的大数据方向和技术，研发出具有自主知识产权的即时大数据平台，全面建立面向网络流量、业务数据和建模体系的大数据即时分析解决方案。
Web前端技术总监,深圳市世云新媒体有限公司,30-40万72小时反馈,北京-朝阳区,"Duang，神一样的团队，逆天的产品，期待惊才绝艳的你加盟！ 经过近10年的努力，2014年9月，""iH5互动大师""工具正式上线！这是一款在H5交互领域最好的产品，而不是之一，在技术上优于Google Web Designer、Mozilla Web Maker、Adobe Edge、Axure等众多国外产品，在国内更是首屈一指！ 你能想象一个英语专业的学生独立完成一个H5小游戏吗？iH5做了一件颠覆想象的事情——让普通人也能做出代码效果的H5，而且比程序员编代码要提升10倍以上的效率。事实上，iH5通过可视化界面和操作，使得原本需要几万行代码的H5开发，变成了图片素材的拖拽和可视化设置这样的简单动作，完成一个复杂交互的H5，甚至比做一个PPT还要简单。仅仅一年的光景，iH5.cn已经聚集了包括500强企业、政府机构、广告公司、个人设计师在内的大量专业用户，他们通过iH5可以非常快、非常便捷的完成所有H5制作、投放、数据监测的工作。每天在互动大师平台上产生数万个互动作品。创业邦，36Kr，虎嗅网，梅花网都报道过这款神器及幕后的团队。不仅京东、Uber、BAT这样的互联网巨头，甚至国务院、中纪委都是iH5的忠实用户。我们有巨大的市场空间，我们期待创造互联网另一个奇迹！ 可是我们忙不过来：除了做国内市场，将来还要快速占领海外市场！如果你发自内心热爱互联网； 最新产品和新技术充满兴趣； 认为自己充满能量，有极客精神； 对科技驱动新的设计营销模式有雄心； 真心认同和喜欢iH5互动大师产品的人，我们诚邀你的加入！ 公司网址：www.ih5.cn"
前端研发工程师,海致网络技术(北京)有限公司,18-36万5天内反馈,北京-海淀区,由百度前创始团队成员及高管联合创立，核心团队成员来自百度、微软、IBM、EMC、硅谷等地的资深互联网与IT专家，已获得多家顶级风险投资基金的联合投资。我们专注于大数据分析平台和企业级移动互联网应用，致力于企业办公自动化的划时代改革，帮助企业更高效。我们信奉硅谷的 IT 文化，崇尚自由与平等。来自 BAT 的资深导师，将为你打造全方位的培养计划，帮助你在实战中不断提升。
web前端工程师,沐金农(北京)科技有限公司,18-30万72小时反馈,北京-海淀区,"沐金农在线投融资平台隶属于沐金农（北京）科技有限公司，沐金农（北京）科技有限公司成立于2014年，注册资本2000万元，由从业于金融、互联网行业多年的精英团队倾力打造。 沐金农（www.mujinnong.com）是国内首批专注三农领域行业的垂直互联网金融平台，其是集借贷P2P/P2C模式、融资租赁模式、众筹模式、资金互助模式、保理模式、期货模式、理财产品模式、资产处置模式于一体的、适应农业行业特征的金融中介平台。 我们创始人为北大光华管理学院博士，团队成员分别来自北大、清华、人大、中科院等知名高校的精英，有着丰富的互联网金融以及民间金融从业经验。 让三农从业者沐浴在便捷高效的金融服务之下；有农业的地方，就会有沐金农；无论多么偏远的农村，都会有沐金农；致力打造农民理财第一品牌,是我们的目标。 我们带着一种理想主义的情怀做了这样一件颠覆的事. 如果我们是没有翅膀的猪，想飞翔的话，最好的办法就是清楚风口在什么地方，然后矗立在风口，等风来！ 如果你有意愿加入一家会创造奇迹的公司，如果你有足够的激情，高度认同我们做的事，有创业想法，善于学习，执行力强。意愿在大神级的技术团队学习成长，如果你每天上班不是跟取经一样，如果你愿意结识优秀的帅哥美女，喜欢沐浴在人性化工作氛围，享有优厚的福利待遇，那我们不会让你失望！"
前端开发工程师,阿里体育(上海)有限公司,面议5天内反馈,北京,     阿里巴巴体育集团由阿里巴巴集团控股，新浪和云锋基金共同出资，于2015年9月8日在上海宣布成立。阿里巴巴集团CEO张勇担任董事长，原SMG副总裁张大钟出任CEO，旨在以数字经济思维创新发展体育经济。      2014年10月，国务院出台了《加快发展体育产业促进体育消费的若干意见》，设定了到 2025年中国体育运动人口达5亿，体育产业产值5万亿的目标。此番阿里体育集团的成立，标志着互联网新经济巨头开始全面布局体育产业，将为体育产业的跨 越式发展注入全新的动力。阿里体育集团以”体育＋”的模式，背靠阿里生态系统，深入体育产业诸个环节，融合电商、媒体、营销、视频、家庭娱乐、智能设备、 云计算大数据和金融等平台，打造贯穿赛事运营、版权、媒体、商业开发、票务等环节的全新产业生态。      新组建的阿里体育团队在体育、游戏、媒体、经营等领域拥有着丰富经验，以领先技术、专业手段、精准判断布局体育产业，探索互联网化消费者参与模式，联动产业上下游创新，促进全行业的升级。      阿里体育希望为生态合作伙伴释放出更大价值，让更多消费者方便快捷地享受到优质的体育运动服务，让运动变得更简单。
前端开发主管,北京绩优堂教育科技有限公司,18-24万5天内反馈,北京,天天象上是一家正在茁壮成长的互联网教育科技公司，作为活跃在K12在线教育领域中的一员，通过整合全国百强名校万位名师的优质教学资源，为全国各地的中学生提供最优质的线上学习课程。我们是中国K12在线教育的领跑者，我们决心对K12在线教育做出变革，从内容本质上重新构建在线教育的轮廓。我们的愿景是让让每个学生都能享受优质教育，每个老师能拓宽从师之道。这是一个千亿RMB的大市场，这是一个大平台上的优秀团队，是中国互联网教育行业的Rock star，来自百度、腾讯、阿里巴巴、360、新浪、搜狐等互联网行业的一线从业者，和在传统教育领域历练多年、了解师生刚需的实干家，跨界组建了这支战斗力爆棚的优秀团队，他们具有丰富的教育与互联网经验，在参透行业结构与困境的基础上，提出C+2C在线教育新模式，力求为教师与学生搭建一个教学相长的优质平台。我们是中国教师基金会的长期合作单位，是中国教师联盟理事单位，同时也是中国首个互联网+的智能教辅研发基地。为了顺应中国教育信息化、智能化、移动化和个性化的大趋势，为了整合中国最优质的教育资源和强化壮大中国优秀的教师队伍，以及促进中国教育技术的创新，我们和北京师范大学《中国教师》杂志社联合组建了中国教师慕课学院，助力中国教育信息化前进发展。我们相信宽松、有趣、融洽的工作环境可以激发团队的创造力，这样才能为我们的用户奉上最优秀的产品，提供更好的服务体验。年轻有活力的文化氛围，零食、水果、咖啡无限量供应，人性化的弹性工作制，行业有竞争力的薪资，办公环境绿色舒适，Aeron人体工学座椅，每天坐看帝都的云卷云舒，欢乐逗逼的同事，nice的领导，还有餐补、话补、交通补等各项拿到手软的津贴补助，丰厚的福利以及各种让你意想不到的party和节日活动。我们不惧与互联网巨头同台竞技，仰望星空，脚踏实地，我们知道，未来在互联网教育行业一定会诞生另一个伟大的巨头公司，我们想和你一起见证！我们要找，坚信我就是我，不一样烟火的特立独行的，相信自己终将改变世界并为之奋斗的，永远心存美好单纯和善良，充满创意与热血的荷尔蒙，为人特别靠谱的———你，没错，就是你！如果你喜欢互联网，如果你也有教育梦想，如果你想见证一家伟大公司的诞生，来吧，我们一起逐梦，未来因你更美好。
前端工程师,北京极智嘉科技有限公司,面议5天内反馈,北京-朝阳区,北京极智嘉科技有限公司是一家快速发展的“机器人互联网+”公司。公司拥有超强的技术团队，核心人员均毕业于清华、北大、中科院等，拥有丰富的研究和实践经验，于2013年1月开始全面研发极智机器人拣选系统（Geek Picking System）。依靠公司强大的研发团队和坚实的技术后盾，在提高系统稳定性的同时不断对前沿技术进行研究。极智机器人拣选系统（Geek Picking System）是国内首个研发成功的高可靠、高效率、低成本的机器人智能仓储自动化系统，可广泛应用于电商、物流等不同行业领域。该系统根据订单数据，调度多台移动机器人搬运货架，通过“货到人”的模式，有效配合操作员完成货/商品的拣选作业。2015年8月公司与心怡科技物流、唯品会达成重要合作，全面部署智能化仓库，实现高效率、低成本智能模式。心怡科技物流是阿里巴巴的重要战略伙伴， 2015年11月极智机器人拣选系统辅助心怡科技物流仓库应对双十一高峰订单，取得很好效果，并得到了媒体的大力报道。公司以卓越人才和核心技术为导向，不断完善和谐的公司文化，让人才实现个人兴趣与事业梦想的完美结合，共同享受公司高速发展带来的红利。
前端开发工程师,马展金融,21-35万72小时反馈,北京-朝阳区,基有帮是国内首家基金跟投平台。基金达人通过公募基金组合（公募FoF）在平台上共享投资方案和知识，普通投资者通过一键跟投来复制达人的投资方案，从而低门槛的帮助普通投资者达到提高收益率和降低风险的目的。母公司马展金融是一家专注于用互联网技术和人工智能帮助投资者做好投资的金融科技公司。2015年4月获得美国顶级风投蓝驰创投1000万美元投资。。管理团队：徐彬，CEO：哈佛学霸，拥有4年世界顶级投资银行和2年对冲基金的从业经验，曾在德意志银行、摩根士丹利、雪湖资本工作。蒋翔，副总裁：现任产品和技术负责人。加入马展金融前，拥有5年雅虎，6年腾讯，3年百度的工作经验，在百度管理近百人产品技术团队。高瑞，副总裁：现任人力资源和行政负责人。加入马展金融前，拥有超过10年互联网公司的经验，前后经历过成熟互联网公司、中型和小型创业公司，曾经在盛大工作5年，跟百度首位CTO创业3年。郭新华，架构师：现任马展金融技术总监、架构师。加入马展金融前，曾前后在新浪和聚美优品架构师团队工作4年。开源项目Swoole和PhP-CP的作者和维护者齐俊杰，顾问：入围2015年腾讯十佳原创财经自媒体。曾前后在爱奇艺和PPTV财经频道工作5年，北京电视台财经频道工作4年。
高级前端开发工程师,北京软告科技股份有限公司,24-36万5天内反馈,北京-海淀区,"      软告科技，目前是中国最大的PC+移动效果广告平台，擅长通过大数据进行投放优化，在效果广告市场属领跑位置！ 我们的优势：1.行业发展：互联网+  大数据+   移动互联网  资本热点   高速成长2.公司优势：上市公司   BAT战略合作  顶级VC-IDG和阿里系VC投资   网易投资   股东中多名行业大佬  资本|战略|资源均前2名  顶级广告系统3.直接领导：海龟大数据博士  腾讯的高级产品  阿里的运营体系  顶级4A总经理  顶级营销公司总经理4.公司基本：B轮+成长期阶段   高速发展阶段  全球200强大奖  开放高效文化  简单做事文化  互联网&4A的融合文化RGYun, a Marketing Cloud Platform for Publishers and Advertisers软告营销云平台针对不同客户提供定制化SaaS服务What is 软告营销云?我们基于大数据和云平台技术，同时为广告主和媒体方提供了集成的数字营销解决方案。第一，我们能帮助广告主将所有的数据，内容，和创意汇集到一处，这样他们就可以在正确的时间，在正确的地方，把最佳，最个性化的体验提供给每一个客户。第二，我们能帮助媒体方更好的管理他们全渠道的媒介资源，并且通过大数据受众洞察，细分和扩展，实现媒介资源利益的最大化。总而言之，我们能够把大数据管理，全渠道营销活动管理，受众洞察，以及自动化服务方案整合到一个SaaS平台中。最重要的是，我们的大数据分析和实时决策技术，能够连续跟踪和自动学习用户行为，以做出更好的决策，更高的提高销售业绩和商业投资回报（ROI）。"
web前端工程师（Javascript）,海致网络技术(北京)有限公司,23-38万5天内反馈,北京-海淀区,由百度前创始团队成员及高管联合创立，核心团队成员来自百度、微软、IBM、EMC、硅谷等地的资深互联网与IT专家，已获得多家顶级风险投资基金的联合投资。我们专注于大数据分析平台和企业级移动互联网应用，致力于企业办公自动化的划时代改革，帮助企业更高效。我们信奉硅谷的 IT 文化，崇尚自由与平等。来自 BAT 的资深导师，将为你打造全方位的培养计划，帮助你在实战中不断提升。
前端研发经理-北京-04675,优估(上海)信息科技有限公司,24-36万24小时反馈,北京-朝阳区,优信集团是专业的二手车在线交易服务提供商。我们的核心业务涵盖了二手车网络拍卖、二手车电商零售平台，以及二手车金融衍生服务。优信集团致力于为中国二手车行业的发展做出贡献，利用互联网及移动互联网技术，推动和建立中国未来二手车市场的诚信与高效。
Ic前端设计工程师,和芯星通科技(北京)有限公司,21-28万72小时反馈,北京-海淀区,和芯星通科技（北京）有限公司成立于2009年3月，注册资金1.02亿元，是北京北斗星通导航技术股份有限公司的控股子公司，总部位于北京市海淀区永丰基地的北斗星通大厦，是一家专业从事高集成度芯片设计和高性能GNSS核心算法研发的国家高新技术企业。自成立以来，和芯星通已先后研制开发出三款北斗芯片，以及多款基于芯片的导航模块、高精度板卡及接收机等产品，累计销量已超过200万套。和芯星通致力于突破中国北斗卫星接收终端系统的芯片化和产业化的技术瓶颈，提供完整的位置服务平台解决方案，推动北斗系统在各行业的应用，力争在GNSS领域中成为国际一流的芯片、OEM产品和解决方案的供应商。
